id,title,year,rating,rating_category,processed_text,title_length
-2713596.77,Dhruvanakshatram,1989,8.1,Good,dhruvanakshatram,16
-2715696.241,Dhuan,1981,7.2,Good,dhuan,5
-2717795.712,Dhumm,2002,6.9,Neutral,dhumm,5
-2719895.183,Dhund,1973,7.2,Good,dhund,5
-2721994.654,Dhund: The Fog,2003,2.4,Bad,dhund fog,14
-2724094.125,Dhuusar,2019,8.9,Good,dhuusar,7
-2726193.596,Dial 100,1982,6.1,Neutral,dial,8
-2728293.067,Diamond Queen,1940,6.1,Neutral,diamond queen,13
-2730392.538,Diary of a Butterfly,2012,3.6,Bad,diary butterfly,20
-2732492.009,Didi,1989,7.6,Good,didi,4
-2734591.48,Diksha,1991,7,Bad,diksha,6
-2736690.951,Dil,1990,6.7,Neutral,dil,3
-2738790.422,Dil Aashna Hai (...The Heart Knows),1992,5,Neutral,dil aashna hai heart know,35
-2740889.893,Dil Aur Deewaar,1978,5.5,Neutral,dil aur deewaar,15
-2742989.364,Dil Aur Mohabbat,1968,6.1,Neutral,dil aur mohabbat,16
-2745088.835,Dil Bechara,2020,6.6,Neutral,dil bechara,11
-2747188.306,Dil Bole Hadippa!,2009,4.6,Neutral,dil bole hadippa,17
-2749287.777,Dil Chahta Hai,2001,8.1,Good,dil chahta hai,14
-2751387.248,Dil Deke Dekho,1959,7,Bad,dil deke dekho,14
-2753486.719,Dil Dhadakne Do,2015,6.9,Neutral,dil dhadakne,15
-2755586.19,Dil Diwana,1974,6.2,Neutral,dil diwana,10
-2757685.661,Dil Diya Dard Liya,1966,6.4,Neutral,dil diya dard liya,18
-2759785.132,Dil Diya Hai,2006,3.5,Bad,dil diya hai,12
-2761884.603,Dil Dosti Etc,2007,7,Bad,dil dosti etc,13
-2763984.074,Dil Ek Mandir,1963,6.7,Neutral,dil ek mandir,13
-2766083.545,Dil Hai Betaab,1993,3.1,Bad,dil hai betaab,14
-2768183.016,Dil Hai Ki Manta Nahin,1991,7.3,Good,dil hai ki manta nahin,22
-2770282.487,Dil Hai Tumhaara,2002,5.3,Neutral,dil hai tumhaara,16
-2774481.429,Dil Hi To Hai,1992,5.1,Neutral,dil hi hai,13
-2776580.9,Dil Jo Bhi Kahey...,2005,4.6,Neutral,dil jo bhi kahey,19
-2778680.371,Dil Jo Na Keh Saka,2017,5.3,Neutral,dil jo na keh saka,18
-2780779.842,Dil Juunglee,2018,3.7,Bad,dil juunglee,12
-2782879.313,Dil Ka Kya Kasoor,1992,5.7,Neutral,dil ka kya kasoor,17
-2784978.784,Dil Ka Rishta,2003,4.8,Neutral,dil ka rishta,13
-2787078.255,Dil Ka Sauda,2014,5.3,Neutral,dil ka sauda,12
-2789177.726,Dil Kabaddi,2008,5.7,Neutral,dil kabaddi,11
-2791277.197,Dil Ke Pechey Pechey',2005,4.9,Neutral,dil ke pechey pechey,21
-2793376.668,Dil Ki Baazi,1993,5.3,Neutral,dil ki baazi,12
-2795476.139,Dil Kya Kare,1999,5.1,Neutral,dil kya kare,12
-2797575.61,Dil Maange More!!!,2004,5.2,Neutral,dil maange,18
-2799675.081,Dil Ne Jise Apna Kaha,2004,4.4,Bad,dil ne jise apna kaha,21
-2801774.552,Dil Ne Pukara,1967,7,Bad,dil ne pukara,13
-2803874.023,Dil Pardesi Ho Gayaa,2003,4.8,Neutral,dil pardesi ho gayaa,20
-2805973.494,Dil Pe Mat Le Yaar!!,2000,5,Neutral,dil pe mat le yaar,20
-2808072.965,Dil Sala Sanki,2016,5,Neutral,dil sala sanki,14
-2810172.436,Dil Se..,1998,7.6,Good,dil se,8
-2812271.907,Dil Tera Aashiq,1993,5.1,Neutral,dil tera aashiq,15
-2816470.848,Dil Tera Diwana,1996,5,Neutral,dil tera diwana,15
-2818570.319,Dil to Pagal Hai,1997,7,Bad,dil pagal hai,16
-2820669.79,Dil Toh Baccha Hai Ji,2011,5.8,Neutral,dil toh baccha hai ji,21
-2822769.261,Dil Toh Deewana Hai,2016,6.5,Neutral,dil toh deewana hai,19
-2824868.732,Dil Tujhko Diya,1987,5,Neutral,dil tujhko diya,15
-2826968.203,Dil Vil Pyar Vyar,2002,5.3,Neutral,dil vil pyar vyar,17
-2829067.674,Dil... Akhir Dil Hai,1982,5.5,Neutral,dil akhir dil hai,20
-2831167.145,Dilbar,1994,3.8,Bad,dilbar,6
-2833266.616,Dildaar,1977,4.5,Neutral,dildaar,7
-2835366.087,Dil-E-Nadan,1953,6.7,Neutral,,11
-2837465.558,Diljalaa,1987,5.1,Neutral,diljalaa,8
-2839565.029,Diljale,1996,5.8,Neutral,diljale,7
-2841664.5,Dil-Ki-Rani (Sweet-Heart),1947,7.4,Good,,25
-2845863.442,Dillagi,1966,6.3,Neutral,dillagi,7
-2847962.913,Dilliwaali Zaalim Girlfriend,2015,3.7,Bad,dilliwaali zaalim girlfriend,28
-2850062.384,Dilruba,1950,7.1,Good,dilruba,7
-2852161.855,Dilwaala,1986,3.7,Bad,dilwaala,8
-2856360.797,Dilwale,2015,5.1,Neutral,dilwale,7
-2858460.268,Dilwale Dulhania Le Jayenge,1995,8.1,Good,dilwale dulhania le jayenge,27
-2860559.739,Dilwale Dulhaniya Le Jayenge,1980,7.2,Good,dilwale dulhaniya le jayenge,28
-2862659.21,Direct Ishq,2016,4,Bad,direct ishq,11
-2864758.681,Dirty Politics,2015,2.5,Bad,dirty politics,14
-2866858.152,Disco Dancer,1982,6.4,Neutral,disco dancer,12
-2868957.623,Disha,1990,7,Bad,disha,5
-2871057.094,Dishkiyaoon,2014,5.2,Neutral,dishkiyaoon,11
-2873156.565,Dishoom,2016,5.1,Neutral,dishoom,7
-2875256.036,Divorce,1984,5.7,Neutral,divorce,7
-2877355.507,Divya Shakti,1993,3.8,Bad,divya shakti,12
-2879454.978,Diwana,1967,6.9,Neutral,diwana,6
-2881554.449,Do Anjaane,1976,6.9,Neutral,anjaane,10
-2883653.92,Do Ankhen Barah Haath,1957,8.4,Good,ankhen barah haath,21
-2885753.391,Do Aur Do Paanch,1980,7,Bad,aur paanch,16
-2887852.862,Do Bhai,1969,6.2,Neutral,bhai,7
-2889952.333,Do Bigha Zamin,1953,8.4,Good,bigha zamin,14
-2892051.804,Do Boond Pani,1971,6.3,Neutral,boond pani,13
-2894151.275,Do Chehre,2015,5.3,Neutral,chehre,9
-2896250.746,Do Dishayen,1982,6,Neutral,dishayen,11
-2898350.217,Do Dooni Chaar,2010,7.5,Good,dooni chaar,14
-2900449.688,Do Dooni Char,1968,7.2,Good,dooni char,13
-2902549.159,Do Gaz Zameen Ke Neeche,1972,6.1,Neutral,gaz zameen ke neeche,23
-2904648.63,Do Jasoos,1975,6.1,Neutral,jasoos,9
-2906748.101,Do Kaliyaan,1968,6.5,Neutral,kaliyaan,11
-2908847.572,Do Knot Disturb,2009,3.6,Bad,knot disturb,15
-2910947.043,Do Lafzon Ki Kahani,2016,6.5,Neutral,lafzon ki kahani,19
-2913046.514,Do Musafir,1978,7.1,Good,musafir,10
-2915145.985,Do Nambar Ke Amir,1974,7.2,Good,nambar ke amir,17
-2917245.456,Do Numbri,1998,3.8,Bad,numbri,9
-2921444.398,Do Phool,1974,6.7,Neutral,phool,8
-2923543.869,Do Premee,1980,5.7,Neutral,premee,9
-2925643.34,Do Qaidi,1989,4.4,Bad,qaidi,8
-2927742.811,Do Raaste,1969,7,Bad,raaste,9
-2929842.282,Do Raha,1971,6.3,Neutral,raha,7
-2931941.753,Do Sholay,1977,3.3,Bad,sholay,9
-2934041.224,Do Ustad,1959,7.1,Good,ustad,8
-2936140.695,Do Waqt Ki Roti,1988,6.4,Neutral,waqt ki roti,15
-2938240.166,DOA: Death of Amar,2014,7.1,Good,doa death amar,18
-2940339.637,Dobaara: See Your Evil,2017,3.7,Bad,dobaara see evil,22
-2942439.108,Dobara,2004,3.2,Bad,dobara,6
-2944538.579,Doctor,1940,6.5,Neutral,doctor,6
-2946638.05,Doli,1969,7.2,Good,doli,4
-2948737.521,Doli Saja Ke Rakhna,1998,6.4,Neutral,doli saja ke rakhna,19
-2950836.992,Dolly Ki Doli,2015,4.5,Neutral,dolly ki doli,13
-2952936.463,Dolly Kitty and Those Twinkling Stars,2019,5.4,Neutral,dolly kitty twinkling star,37
-2955035.934,Dombivli Return,2019,4.9,Neutral,dombivli return,15
-2959234.876,Don,1978,7.8,Good,,3
-2961334.347,Don 2,2011,7.1,Good,,5
-2963433.818,Don Muthu Swami,2008,4.7,Neutral,muthu swami,15
-2965533.289,Dongri Ka Raja,2016,3.9,Bad,dongri ka raja,14
-2967632.76,Doodh Aur Apheem,2006,6.7,Neutral,doodh aur apheem,16
-2969732.23,Doodh Ka Karz,1990,4.6,Neutral,doodh ka karz,13
-2971831.701,Door Bell,2017,4,Bad,door bell,9
-2973931.172,Door Gagan Ki Chhaon Men,1964,8.2,Good,door gagan ki chhaon men,24
-2976030.643,Door Ka Raahi,1971,7.7,Good,door ka raahi,13
-2978130.114,Door Ki Awaaz,1964,6,Neutral,door ki awaaz,13
-2980229.585,Doordarshan,2020,6.2,Neutral,doordarshan,11
-2982329.056,Doosara Aadmi,1977,7,Bad,doosara aadmi,13
-2984428.527,Doosri Dulhan,1983,6.9,Neutral,doosri dulhan,13
-2986527.998,Dor,2006,7.9,Good,dor,3
-2988627.469,Dosh,2007,5.3,Neutral,dosh,4
-2992826.411,Dost,1989,5.2,Neutral,dost,4
-2994925.882,Dosti,1964,8.4,Good,dosti,5
-2997025.353,Dosti Dushmani,1986,5.7,Neutral,dosti dushmani,14
-2999124.824,Dosti Ke Side Effects,2019,3.3,Bad,dosti ke side effect,21
-3001224.295,Dosti: Friends Forever,2005,5.5,Neutral,dosti friend forever,22
-3003323.766,Double Cross: Ek Dhoka,2005,4.2,Bad,double cross ek dhoka,22
-3005423.237,Double Dhamaal,2011,3.8,Bad,double dhamaal,14
-3007522.708,Downup the Exit 796,2018,8.2,Good,downup exit,19
-3009622.179,Dozakh in Search of Heaven,2015,7,Bad,dozakh search heaven,26
-3011721.65,Dr. Cabbie,2014,6,Neutral,cabbie,10
-3013821.121,Dr. Kotnis Ki Amar Kahani,1947,6.8,Neutral,kotnis ki amar kahani,25
-3015920.592,Dracula,1999,3.8,Bad,dracula,7
-3018020.063,Dracula 2012,2013,1.9,Bad,dracula,12
-3020119.534,Draupadi,1931,5.3,Neutral,draupadi,8
-3022219.005,Dreadlocks Story,2014,8.1,Good,dreadlock story,16
-3024318.476,Dream Girl,2019,7,Bad,dream girl,10
-3026417.947,Dreams... Do Come True,2009,6.2,Neutral,dream come true,22
-3028517.418,Dreamz: The Movie,2013,5.2,Neutral,dreamz movie,17
-3030616.889,Drishti,1990,7.1,Good,drishti,7
-3032716.36,Drishyam,2015,8.2,Good,drishyam,8
-3034815.831,Drive,2019,3.5,Bad,drive,5
-3036915.302,Droh Kaal,1994,7.6,Good,droh kaal,9
-3039014.773,Drohi,1992,5.9,Neutral,drohi,5
-3041114.244,Dudes in the 10th Century,2003,4.6,Neutral,dude century,25
-3043213.715,Duet,1994,6.5,Neutral,duet,4
-3045313.186,Dulaara,2015,5.2,Neutral,dulaara,7
-3047412.657,Dulari,1949,6.5,Neutral,dulari,6
-3049512.128,Dulha Dulhan,1964,7.1,Good,dulha dulhan,12
-3051611.599,Dulha Mil Gaya,2010,4.2,Bad,dulha mil gaya,14
-3053711.07,Dulhan Chahi Pakistan Se,2016,5.1,Neutral,dulhan chahi pakistan se,24
-3055810.541,Dulhan Ek Raat Ki,1967,6.7,Neutral,dulhan ek raat ki,17
-3057910.012,Dulhan Hum Le Jayenge,2000,5.1,Neutral,dulhan hum le jayenge,21
-3060009.483,Dulhan Wahi Jo Piya Man Bhaaye,1977,7.9,Good,dulhan wahi jo piya man bhaaye,30
-3062108.954,Dulhe Raja,1998,6.6,Neutral,dulhe raja,10
-3064208.425,Dum,2003,5.6,Neutral,dum,3
-3066307.896,Dum Laga Ke Haisha,2015,7.5,Good,dum laga ke haisha,18
-3068407.367,Dum Maaro Dum,2011,6.2,Neutral,dum maaro dum,13
-3070506.838,Duniya,1984,7,Bad,duniya,6
-3072606.309,Duniya Meri Jeb Mein,1979,7,Bad,duniya meri jeb mein,20
-3074705.78,Duniya Na Mane,1937,6.9,Neutral,duniya na mane,14
-3076805.251,Dunno Y 2... Life Is a Moment,2015,6.3,Neutral,dunno life moment,29
-3078904.722,Dunno Y Na Jaane Kyun...,2010,3.7,Bad,dunno na jaane kyun,24
-3081004.193,Duplicate,1998,5.6,Neutral,duplicate,9
-3083103.664,Duplicate Sholay,2002,6.5,Neutral,duplicate sholay,16
-3085203.135,Durdesh,1983,6.2,Neutral,durdesh,7
-3087302.606,Durga,2002,4.6,Neutral,durga,5
-3089402.077,Durgamati: The Myth,2020,3.8,Bad,durgamati myth,19
-3091501.548,Dus Kahaniyaan,2007,5.7,Neutral,dus kahaniyaan,14
-3093601.019,Dus Lakh,1966,6.6,Neutral,dus lakh,8
-3095700.49,Dus Numbri,1976,5.6,Neutral,dus numbri,10
-3097799.961,Dus Tola,2010,6.9,Neutral,dus tola,8
-3104098.374,Dushman,1957,7.1,Good,dushman,7
-3106197.845,Dushman Duniya Ka,1996,4,Bad,dushman duniya ka,17
-3108297.316,Dushman Zamana,1992,5,Neutral,dushman zamana,14
-3110396.787,Dushmani: A Violent Love Story,1995,4.9,Neutral,dushmani violent love story,30
-3112496.258,Dushmun,1971,7.1,Good,dushmun,7
-3114595.729,Duvidha,1973,7,Bad,duvidha,7
-3116695.2,Dvandva,2009,6.1,Neutral,dvandva,7
-3118794.671,Earth,1998,7.7,Good,earth,5
-3120894.142,Ebn-e-Batuta,2014,4.3,Bad,,12
-3122993.612,Edegarike,2012,7.4,Good,edegarike,9
-3125093.083,Eduruleni Manishi,2001,4.5,Neutral,eduruleni manishi,17
-3127192.554,Eeb Allay Ooo!,2019,7.4,Good,eeb allay ooo,14
-3129292.025,Eena Meena Deeka,1994,4.7,Neutral,eena meena deeka,16
-3131391.496,Eeshwar,1989,7.2,Good,eeshwar,7
-3133490.967,Ehsaas: The Feeling,2001,5.6,Neutral,ehsaas feeling,19
-3135590.438,Eiga Doraemon: Nobita no getsumen tansaki,2019,6.8,Neutral,eiga doraemon nobita getsumen tansaki,41
-3137689.909,Eight Days,1946,6.5,Neutral,eight day,10
-3139789.38,Ek Aasha,2018,7.8,Good,ek aasha,8
-3141888.851,Ek Adhuri Kahani,1972,7.7,Good,ek adhuri kahani,16
-3143988.322,Ek Ajnabee,2005,5.2,Neutral,ek ajnabee,10
-3146087.793,Ek Ajooba,2000,5.7,Neutral,ek ajooba,9
-3148187.264,Ek Alag Mausam,2003,6.7,Neutral,ek alag mausam,14
-3150286.735,Ek Aur Ek Gyarah,1981,6.3,Neutral,ek aur ek gyarah,16
-3152386.206,Ek Aur Sikander,1986,6.6,Neutral,ek aur sikander,15
-3154485.677,Ek Baap Chhe Bete,1978,5.5,Neutral,ek baap chhe bete,17
-3156585.148,Ek Baar Chale Aao,1983,6.7,Neutral,ek baar chale aao,17
-3158684.619,Ek Baar Kaho,1980,7,Bad,ek baar kaho,12
-3160784.09,Ek Baar Phir (Once Again),1980,6.3,Neutral,ek baar phir,25
-3162883.561,Ek Battey Do,2020,8.5,Good,ek battey,12
-3164983.032,Ek Bechara,1972,4.7,Neutral,ek bechara,10
-3167082.503,Ek Chadar Maili Si,1986,7.1,Good,ek chadar maili si,18
-3169181.974,Ek Chalis Ki Last Local,2007,7.3,Good,ek chalis ki last local,23
-3171281.445,Ek Chhotisi Love Story,2002,2.9,Bad,ek chhotisi love story,22
-3173380.916,Ek Chitthi Pyar Bhari,1985,6.6,Neutral,ek chitthi pyar bhari,21
-3175480.387,Ek Daku Saher Mein,1985,3.8,Bad,ek daku saher mein,18
-3177579.858,Ek Dil Sau Afsane,1963,6.4,Neutral,ek dil sau afsane,17
-3179679.329,Ek Din 24 Ghante,2003,3.9,Bad,ek din ghante,16
-3181778.8,Ek Din Achanak,1989,7.1,Good,ek din achanak,14
-3183878.271,Ek Doctor Ki Maut,1990,8.3,Good,ek doctor ki maut,17
-3185977.742,Ek Duuje Ke Liye,1981,7.5,Good,ek duuje ke liye,16
-3188077.213,Ek Gaon Ki Kahani,1957,6.4,Neutral,ek gaon ki kahani,17
-3190176.684,Ek Ghar,1991,7.2,Good,ek ghar,7
-3192276.155,Ek Haseena Thi Ek Deewana Tha,2017,2.5,Bad,ek haseena thi ek deewana tha,29
-3194375.626,Ek Hasina Do Diwane,1972,5.4,Neutral,ek hasina diwane,19
-3196475.097,Ek Hasina Thi,2004,7.5,Good,ek hasina thi,13
-3198574.568,Ek Hi Bhool,1981,5.8,Neutral,ek hi bhool,11
-3200674.039,Ek Hi Raasta,1993,3.4,Bad,ek hi raasta,12
-3202773.51,Ek Hota Vidushak,1992,7,Bad,ek hota vidushak,16
-3204872.981,Ek Jaan Hain Hum,1983,6.5,Neutral,ek jaan hain hum,16
-3206972.452,Ek Kali Muskai,1968,6.3,Neutral,ek kali muskai,14
-3209071.923,Ek Khiladi Ek Haseena,2005,5.7,Neutral,ek khiladi ek haseena,21
-3211171.394,Ek Krantiveer: Vasudev Balwant Phadke,2007,6.5,Neutral,ek krantiveer vasudev balwant phadke,37
-3213270.865,Ek Ladka Ek Ladki,1992,5.7,Neutral,ek ladka ek ladki,17
-3215370.336,Ek Ladki Ko Dekha Toh Aisa Laga,2019,5.5,Neutral,ek ladki ko dekha toh aisa laga,31
-3217469.807,Ek Main Aur Ek Tu,1986,6.9,Neutral,ek main aur ek tu,17
-3219569.278,Ek Main Aur Ekk Tu,2012,5.7,Neutral,ek main aur ekk tu,18
-3221668.749,Ek Nanhi Munni Ladki Thi,1970,6.1,Neutral,ek nanhi munni ladki thi,24
-3223768.22,Ek Number Ka Chor,1990,4,Bad,ek number ka chor,17
-3225867.691,Ek Paheli,1971,6.8,Neutral,ek paheli,9
-3227967.162,Ek Paheli Leela,2015,3.7,Bad,ek paheli leela,15
-3230066.633,Ek Pal,1986,6.9,Neutral,ek pal,6
-3232166.104,Ek Phool Char Kante,1960,6.8,Neutral,ek phool char kante,19
-3234265.575,Ek Phool Do Mali,1969,6.6,Neutral,ek phool mali,16
-3236365.046,Ek Raat,1968,5.8,Neutral,ek raat,7
-3238464.517,Ek Raaz,1963,6.8,Neutral,ek raaz,7
-3240563.988,Ek Saal,1957,7.3,Good,ek saal,7
-3242663.459,Ek Sainik - The Tale of a warrior,2020,8.2,Good,ek sainik tale warrior,33
-3244762.93,Ek Sapera Ek Lutera,1965,4.9,Neutral,ek sapera ek lutera,19
-3248961.872,Ek Se Badhkar Ek,2004,4.4,Bad,ek se badhkar ek,16
-3251061.343,Ek Se Bure Do,2009,4.3,Bad,ek se bure,13
-3253160.814,Ek Shriman Ek Shrimati,1969,6.6,Neutral,ek shriman ek shrimati,22
-3255260.285,Ek Sthree,2000,5.7,Neutral,ek sthree,9
-3257359.756,Ek tha Bhujang,2015,6.9,Neutral,ek tha bhujang,14
-3259459.227,Ek Tha Hero,2018,4,Bad,ek tha hero,11
-3261558.698,Ek Tha Raja,1996,3.9,Bad,ek tha raja,11
-3263658.169,Ek Tha Tiger,2012,5.5,Neutral,ek tha tiger,12
-3265757.64,Ek Thi Daayan,2013,5.7,Neutral,ek thi daayan,13
-3267857.111,Ek Thi Larki,1949,6.9,Neutral,ek thi larki,12
-3269956.582,Ek Tho Chance,2009,4.4,Bad,ek tho chance,13
-3272056.053,Ek Vivaah... Aisa Bhi,2008,5.2,Neutral,ek vivaah aisa bhi,21
-3274155.524,Ek: The Power of One,2009,4.7,Neutral,ek power one,20
-3276254.994,Ek-Hi-Rasta,1956,6.9,Neutral,,11
-3278354.465,Ekk Deewana Tha,2012,5.9,Neutral,ekk deewana tha,15
-3280453.936,Ekkees Tareekh Shubh Muhurat,2018,5.7,Neutral,ekkees tareekh shubh muhurat,28
-3282553.407,Ekkees Toppon Ki Salaami,2014,6,Neutral,ekkees toppon ki salaami,24
-3284652.878,Eklavya: The Royal Guard,2007,6.1,Neutral,eklavya royal guard,24
-3286752.349,Ekram,2019,5.8,Neutral,ekram,5
-3288851.82,Ekta,2019,8,Good,ekta,4
-3295150.233,Elaan,2005,4.4,Bad,elaan,5
-3297249.704,Elan,1947,6.2,Neutral,elan,4
-3299349.175,EMI: Liya Hai To Chukana Padega,2008,4.2,Bad,emi liya hai chukana padega,31
-3301448.646,Enakkul Oruvan,1984,6.5,Neutral,enakkul oruvan,14
-3303548.117,Encounter Dayanayak,2005,5.7,Neutral,encounter dayanayak,19
-3305647.588,Encounter: The Killing,2002,6.1,Neutral,encounter killing,22
-3307747.059,English ki taay taay fisss,2020,6.1,Neutral,english ki taay taay fisss,26
-3309846.53,English Vinglish,2012,7.8,Good,english vinglish,16
-3311946.001,Escape from Taliban,2003,4.3,Bad,escape taliban,19
-3314045.472,Evadithe Nakenti,2007,6.2,Neutral,evadithe nakenti,16
-3316144.943,Evening Shadows,2018,7.1,Good,evening shadow,15
-3318244.414,Everybody Says I'm Fine!,2001,5.9,Neutral,everybody say fine,24
-3320343.885,Evil Eye,2020,4.7,Neutral,evil eye,8
-3322443.356,Extraordinaari,2015,3.4,Bad,extraordinaari,14
-3324542.827,F.A.L.T.U,2011,4.6,Neutral,,9
-3326642.298,Faasle,1985,4.5,Neutral,faasle,6
-3328741.769,Facebook Wala Pyar,2019,5.3,Neutral,facebook wala pyar,18
-3330841.24,Faith Connections,2013,7.3,Good,faith connection,17
-3332940.711,Fakira,1976,6.5,Neutral,fakira,6
-3335040.182,Falak (The Sky),1988,6,Neutral,falak sky,15
-3337139.653,Falsafa,2019,7.1,Good,falsafa,7
-3339239.124,Family of Thakurganj,2019,8.4,Good,family thakurganj,20
-3341338.595,Family: Ties of Blood,2006,5.6,Neutral,family tie blood,21
-3343438.066,Famous Pandey,2017,4.9,Neutral,famous pandey,13
-3345537.537,Fan,2016,7,Bad,fan,3
-3347637.008,Fanaa,2006,7.2,Good,fanaa,5
-3351835.95,Faraar,1965,6.1,Neutral,faraar,6
-3353935.421,Faraib,1983,4.5,Neutral,faraib,6
-3358134.363,Fareb,2005,4.1,Bad,fareb,5
-3360233.834,Farishta Ya Qatil,1977,5.1,Neutral,farishta ya qatil,17
-3362333.305,Farz,1967,6.2,Neutral,farz,4
-3364432.776,Farz Ki Jung,1989,4.3,Bad,farz ki jung,12
-3368631.718,Fashion,2008,6.9,Neutral,fashion,7
-3370731.189,Fast Forward,2009,5.6,Neutral,fast forward,12
-3372830.66,Fastey Fasaatey,2019,4.6,Neutral,fastey fasaatey,15
-3377029.602,Fate,1943,6.6,Neutral,fate,4
-3379129.073,Fatso!,2012,5.7,Neutral,fatso,6
-3381228.544,Fauji Calling,2021,5.4,Neutral,fauji calling,13
-3383328.015,Faulad,1963,6.2,Neutral,faulad,6
-3385427.486,Feast of Varanasi,2016,5.5,Neutral,feast varanasi,17
-3387526.957,Ferrari Ki Sawaari,2012,6.4,Neutral,ferrari ki sawaari,18
-3389626.428,'Ferry',1954,5.8,Neutral,,7
-3391725.899,Fever,2016,4.7,Neutral,fever,5
-3393825.37,Fida,2004,5.5,Neutral,fida,4
-3395924.841,Fiffty Fiffty,1981,6.1,Neutral,fiffty fiffty,13
-3398024.312,Fight Club: Members Only,2006,3.3,Bad,fight club member,24
-3400123.783,Filhaal...,2002,5.5,Neutral,filhaal,10
-3402223.254,Film Hi Film,1983,5.8,Neutral,film hi film,12
-3404322.725,Film Star,2005,5.1,Neutral,film star,9
-3406422.196,Filmistaan,2012,7.3,Good,filmistaan,10
-3408521.667,Filter Coffee Liquor Cha,2019,6.9,Neutral,filter coffee liquor cha,24
-3410621.138,Finding Fanny,2014,5.7,Neutral,finding fanny,13
-3412720.609,Firaaq,2008,7.4,Good,firaaq,6
-3414820.08,Firangi,2017,4.4,Bad,firangi,7
-3416919.551,Fire,1996,7.2,Good,fire,4
-3419019.022,Fire in the Blood,2013,7.7,Good,fire blood,17
-3421118.493,Fire in the Mountains,2021,6.8,Neutral,fire mountain,21
-3423217.964,Fired,2010,4.4,Bad,fired,5
-3425317.435,Fireflies,2013,6.2,Neutral,firefly,9
-3427416.906,Fireflies in the Abyss,2015,7,Bad,firefly abyss,22
-3429516.376,First Love Letter,1991,4.8,Neutral,first love letter,17
-3431615.847,First Rank,1990,5.3,Neutral,first rank,10
-3433715.318,Fitoor,2016,5.4,Neutral,fitoor,6
-3435814.789,Fiza,2000,6.1,Neutral,fiza,4
-3437914.26,Flame: An Untold Love Story,2014,6,Neutral,flame untold love story,27
-3440013.731,Flat 211,2017,5.1,Neutral,flat,8
-3442113.202,Flight,2021,8.3,Good,flight,6
-3444212.673,Flying Colors,2016,6,Neutral,flying color,13
-3446312.144,Flying Lessons,2007,6.3,Neutral,flying lesson,14
-3448411.615,Fool N Final,2007,3.4,Bad,fool n final,12
-3450511.086,Foot Path,1953,7.5,Good,foot path,9
-3452610.557,Footfairy,2020,5,Neutral,footfairy,9
-3454710.028,Footpath,2003,5.3,Neutral,footpath,8
-3456809.499,Force,2011,6.5,Neutral,force,5
-3458908.97,Force 2,2016,6.2,Neutral,force,7
-3461008.441,Foto,2007,6.4,Neutral,foto,4
-3463107.912,Four Faces of India,1959,7.5,Good,four face india,19
-3465207.383,Four Pillars of Basement,2015,4.6,Neutral,four pillar basement,24
-3467306.854,Four Two Ka One,2012,4.7,Neutral,four two ka one,15
-3469406.325,Fox,2009,5.2,Neutral,fox,3
-3471505.796,Fraud Saiyaan,2019,4.3,Bad,fraud saiyaan,13
-3473605.267,Freaky Ali,2016,4.9,Neutral,freaky ali,10
-3475704.738,Fredrick,2016,4.9,Neutral,fredrick,8
-3477804.209,Friends In Law,2018,6.8,Neutral,friend law,14
-3482003.151,Friendship,2008,6.5,Neutral,friendship,10
-3484102.622,Frozen,2007,7.1,Good,frozen,6
-3486202.093,Fruit & Nut,2009,2.8,Bad,fruit nut,11
-3488301.564,FryDay,2018,5.2,Neutral,fryday,6
-3490401.035,Fuddu,2016,5.4,Neutral,fuddu,5
-3492500.506,Fugly,2014,4.7,Neutral,fugly,5
-3494599.977,Fukrey,2013,6.9,Neutral,fukrey,6
-3496699.448,Fukrey Boyzzz: Space Mein Fukrapanti,2020,8.3,Good,fukrey boyzzz space mein fukrapanti,36
-3498798.919,Fukrey Returns,2017,6.5,Neutral,fukrey return,14
-3500898.39,Full Moon,1960,7.2,Good,full moon,9
-3502997.861,Fun: Can Be Dangerous Sometimes,2005,3.1,Bad,fun dangerous sometimes,31
-3505097.332,Future to Bright Hai Ji,2012,6.2,Neutral,future bright hai ji,23
-3507196.803,G Kutta Se,2017,8.3,Good,g kutta se,10
-3509296.274,Gaai Aur Gori,1973,6,Neutral,gaai aur gori,13
-3511395.745,Gaban,1966,5.8,Neutral,gaban,5
-3513495.216,Gabbar is Back,2015,7.1,Good,gabbar back,14
-3515594.687,Gabbar Singh,2007,4.8,Neutral,gabbar singh,12
-3517694.158,Gadar: Ek Prem Katha,2001,7.2,Good,gadar ek prem katha,20
-3519793.629,Gaddaar,1995,4.6,Neutral,gaddaar,7
-3521893.1,Gafla,2006,7.2,Good,gafla,5
-3523992.571,Gair,1999,3.7,Bad,gair,4
-3526092.042,Gair Kaanooni,1989,5.3,Neutral,gair kaanooni,13
-3528191.513,Gaja Gamini,2000,5,Neutral,gaja gamini,11
-3530290.984,Gajendra,2004,3.5,Bad,gajendra,8
-3532390.455,Gali Gali Chor Hai,2012,5.1,Neutral,gali gali chor hai,18
-3534489.926,"Gallit Gondhal, Dillit Mujra",2009,7.3,Good,gallit gondhal dillit mujra,28
-3536589.397,Gaman,1978,7.1,Good,gaman,5
-3538688.868,Gambeeram,2004,4.5,Neutral,gambeeram,9
